id,bmc School,first_name,last_name,age,program,level,gender,dob,doa,udid ,aadhar ,disability,severity,address,contact,status mob no,school,age while refering,standard at non special,casestudy,add nd sub,two words,vocab building,TRADITIONAL AND MODERN GAME,mumbai topo,lemon srbat making ,stamping the design ,baseline consolidate ,endline consolidate ,no. of bl,no. of el
595,1,Gretna,Keijser,48,5,1,Female,5/9/2014,6/8/2020,595,3623543195,1,9,20th Floor,5018579781,702780138,4,11,5,2,8,FALSE,9,7,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
596,4,Selene,Bourley,49,5,3,Female,8/4/2003,5/18/2010,596,2990590315,4,8,Room 332,4495824783,777906864,5,26,8,4,4,FALSE,5,7,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
597,7,Avril,Gerritzen,2,2,3,Female,12/7/2015,8/18/2012,597,2926506473,7,5,Room 926,8811120241,5878736225,3,12,1,6,6,TRUE,6,4,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
598,4,Sharline,Roantree,39,5,1,Female,11/6/2009,9/9/2006,598,2731840846,7,7,Apt 158,7605238762,3888540453,9,16,4,4,5,TRUE,7,10,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
599,5,Caressa,Halversen,21,9,2,Female,3/20/2006,11/29/2011,599,6051255699,5,9,Suite 5,5258233316,1938718127,4,10,1,5,10,FALSE,5,9,5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
600,4,Donni,Tyne,39,5,2,Female,5/20/2013,5/3/2017,600,8876108211,2,9,Room 1130,7654053568,3430543061,4,27,1,1,5,FALSE,2,3,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
601,4,Zarla,Neat,42,1,1,Female,9/17/2006,8/25/2011,601,479782822,1,3,PO Box 84342,9348973347,3857755776,8,7,1,3,6,FALSE,10,7,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
602,5,Gunar,Balf,32,8,1,Male,3/13/2016,4/1/2008,602,7016322203,4,10,PO Box 4196,3166566503,5224849802,6,14,11,5,4,FALSE,6,8,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
603,5,Franzen,Canning,34,7,2,Male,1/7/2015,6/11/2023,603,2727530455,1,2,PO Box 41273,3066190536,7318701371,1,24,2,1,7,FALSE,3,5,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
604,1,Ciro,Kerbler,16,10,2,Agender,2/23/2009,3/12/2018,604,3640829425,6,8,Apt 341,3481010877,4809760502,3,17,1,8,3,TRUE,7,4,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
605,8,Wilone,Malling,40,5,2,Female,7/24/2009,8/4/2018,605,4945300127,3,1,Suite 66,5329826160,9835634823,9,22,10,3,7,TRUE,3,10,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
606,4,Phillipp,Gercke,37,6,3,Polygender,12/23/2010,3/28/2009,606,9461235585,5,3,PO Box 15749,1212498488,9031399248,8,17,3,1,10,TRUE,9,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
607,2,Marlane,Nottle,18,5,1,Female,3/22/2011,8/5/2006,607,7536736525,2,8,Suite 12,170494691,2413819177,1,27,10,4,10,TRUE,10,6,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
608,7,Pam,O'Reilly,30,5,3,Female,3/28/2002,12/29/2006,608,8266346267,7,8,Suite 89,812384202,5906109706,1,18,3,8,2,TRUE,8,6,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
609,6,Maxy,Christou,32,4,1,Female,11/13/2016,9/18/2011,609,5494159469,6,4,Apt 912,1037791444,7278782775,3,28,6,10,7,TRUE,3,5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
610,6,Dunc,Beetham,8,1,2,Male,2/8/2012,4/22/2021,610,7275444054,7,9,19th Floor,8682763702,8957857672,5,29,12,7,10,TRUE,6,9,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
611,2,Theadora,Gentner,22,9,1,Female,4/22/2002,8/24/2005,611,7579109859,3,9,16th Floor,3631115466,5251455224,3,14,5,1,8,TRUE,1,8,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
612,9,Glenda,Cosson,50,3,2,Female,8/31/2014,3/9/2008,612,4660460894,6,9,PO Box 17252,9074573770,7747807732,5,17,1,9,9,FALSE,5,10,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
613,3,Ilario,Huyhton,46,10,1,Male,5/14/2015,1/25/2007,613,4524611126,2,3,Room 1660,769292453,832417513,7,22,9,5,9,TRUE,8,5,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
614,2,Esta,Chater,26,6,3,Female,12/14/2002,5/12/2013,614,9519845216,5,4,Apt 584,9784203464,4376771694,1,25,3,3,10,FALSE,8,8,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
615,1,Arni,Boshell,27,9,2,Male,11/10/2017,7/13/2009,615,5599003183,2,10,Suite 18,8763741555,8063183959,5,18,8,5,10,TRUE,1,4,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
616,5,Lacy,Callicott,43,5,2,Female,1/27/2010,3/28/2018,616,6243709116,6,3,Suite 51,3250953709,2266880373,10,18,9,8,4,TRUE,6,1,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
617,5,Ignacio,McCready,14,3,2,Genderfluid,8/20/2017,5/31/2011,617,1960068830,1,2,Apt 624,7966047563,6452710168,3,9,1,10,7,TRUE,4,4,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
618,8,Valeria,Sommersett,22,1,3,Female,9/21/2004,12/3/2007,618,2455610322,7,1,17th Floor,6080883082,218289510,10,13,11,5,7,FALSE,7,10,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
619,1,Morly,Jahan,39,2,3,Male,9/6/2002,4/7/2023,619,8647814622,5,1,Suite 34,1751033090,7378094625,4,4,10,3,9,FALSE,5,8,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
620,9,Stanwood,Chancelier,18,5,2,Male,8/23/2005,8/23/2014,620,8851347611,7,6,Apt 959,9667746585,3780218836,1,15,5,3,3,FALSE,9,2,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
621,5,Nonie,Underhill,28,5,3,Female,5/3/2009,8/7/2018,621,2094926737,3,2,PO Box 47763,3300322391,310768012,4,19,8,10,7,FALSE,2,5,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
622,1,Jorgan,Eskriett,24,2,2,Genderfluid,7/7/2011,3/22/2011,622,5849747885,7,10,Apt 491,9850836326,9477101052,9,20,8,4,4,TRUE,2,3,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
623,4,Donnell,Tofanelli,12,8,1,Bigender,3/4/2016,11/8/2010,623,2298819394,6,5,Suite 41,6784423380,9242364231,6,21,7,7,10,TRUE,9,5,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
624,6,Wildon,Pester,20,6,2,Bigender,6/8/2018,3/24/2009,624,8815674233,1,9,Suite 10,2858358990,2095036336,6,23,8,1,1,TRUE,2,5,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
625,1,Kizzie,Upham,27,7,2,Female,7/18/2007,4/4/2014,625,5611206220,5,2,Room 1697,8184973934,1345934432,2,9,1,5,6,FALSE,7,7,8,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
626,1,Bernie,Lainge,20,9,2,Female,6/15/2015,5/17/2022,626,9771981137,3,2,9th Floor,5997121682,8056065474,10,17,1,1,7,FALSE,6,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
627,7,Lanni,Rainsbury,34,1,3,Female,6/19/2007,7/9/2019,627,3639781678,2,7,7th Floor,5332052162,5598918366,3,24,11,10,3,TRUE,2,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
628,5,Jenni,Ranvoise,8,6,3,Female,2/22/2003,5/10/2009,628,9345759425,5,5,PO Box 83074,886095670,8825566468,2,16,4,5,7,TRUE,3,7,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
629,6,Karla,Livard,28,9,1,Female,3/9/2010,8/20/2010,629,765382334,5,9,PO Box 97752,9063978987,7979440765,2,3,12,3,8,FALSE,3,10,6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
630,4,Inge,Cleife,46,2,3,Female,3/25/2012,8/16/2015,630,555733963,7,4,Room 1278,8044425411,6806732194,10,23,4,4,1,FALSE,6,4,10,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
631,3,Koo,Wathen,11,10,3,Female,7/26/2003,3/5/2014,631,7101111548,1,7,20th Floor,2094449939,8208215627,10,15,6,5,9,FALSE,9,7,6,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
632,9,Diannne,Ible,10,2,2,Female,7/31/2006,1/28/2023,632,5833346444,3,6,Apt 1069,4098514753,6108699272,7,24,3,7,8,FALSE,9,5,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
633,8,Garner,Challens,29,8,3,Male,7/10/2018,12/17/2014,633,7364341064,6,6,PO Box 66981,3918274292,5509069473,2,15,11,8,1,TRUE,7,2,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
634,1,Manolo,Vlasyuk,6,1,3,Male,5/4/2007,6/6/2009,634,8746524991,6,2,Suite 24,5054030662,6295488439,5,10,7,9,5,FALSE,9,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
635,10,Ruddie,Everex,43,10,3,Male,1/8/2008,8/22/2019,635,1087368294,4,8,20th Floor,1593416504,7778954958,9,15,2,10,8,FALSE,9,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
636,6,Benedick,Scotti,2,9,1,Male,10/7/2007,11/2/2009,636,3192754486,4,3,3rd Floor,6558073498,4776488787,5,15,4,8,8,FALSE,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
637,4,Correy,Masser,13,8,3,Female,12/30/2016,5/8/2022,637,4285216485,3,4,Room 1851,7512073178,6752275939,8,6,3,8,1,FALSE,8,4,10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
638,6,June,Guido,39,10,3,Female,10/13/2001,10/2/2015,638,6028070513,6,5,Suite 88,8653443886,8252716083,7,27,2,1,1,FALSE,10,4,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
639,8,Nefen,O'Crigan,28,5,3,Male,10/30/2010,4/6/2008,639,3403479560,2,4,PO Box 83339,610272861,1731780249,10,12,5,9,10,TRUE,10,8,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
640,2,Brodie,Di Francecshi,33,8,3,Male,5/30/2011,1/28/2006,640,9253170662,3,8,11th Floor,9281509970,7269377839,1,13,10,5,8,TRUE,4,7,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
641,6,Hadlee,Stean,22,2,1,Male,7/10/2015,7/30/2017,641,2040342052,4,3,13th Floor,7066862570,29594707,10,17,5,8,6,TRUE,9,6,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
642,7,Rossie,Gedling,9,10,2,Male,2/2/2006,3/26/2022,642,1551031299,1,7,Suite 71,9170201250,1136388400,7,5,4,10,5,FALSE,9,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
643,9,Francis,Chittim,49,1,3,Male,4/22/2008,6/4/2023,643,5721500050,4,1,Room 1433,281413436,4568758777,10,25,1,9,7,FALSE,3,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
644,8,Skippy,Cattanach,28,9,1,Male,6/18/2007,11/10/2014,644,4064518,2,8,PO Box 11894,8509776164,7057899211,5,14,3,2,8,FALSE,10,9,5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
645,2,Locke,Soot,10,5,1,Male,3/18/2014,3/7/2016,645,8425515890,2,7,Room 1754,1513924966,7157519267,2,11,9,9,1,TRUE,10,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
646,3,Prisca,Bergstrand,29,4,1,Female,4/12/2014,10/11/2006,646,8063261801,1,3,PO Box 76330,8219882395,4537132116,7,21,1,8,5,TRUE,4,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
647,7,Alf,Way,40,2,2,Male,10/22/2011,6/14/2011,647,8729045487,7,8,Apt 113,3804177700,1699976538,8,21,7,9,9,FALSE,1,7,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
648,4,Chrotoem,Taphouse,34,1,3,Male,9/8/2004,6/9/2015,648,5438547084,2,6,Apt 1560,4388605883,3996115938,8,27,5,5,7,TRUE,7,6,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
649,7,Valentine,Ebbin,37,6,3,Male,7/15/2006,8/17/2013,649,5648292961,5,5,Suite 54,8713359959,4302633069,6,27,2,5,2,FALSE,3,8,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
650,9,Lilian,Portriss,34,5,2,Female,7/18/2016,4/3/2006,650,748629742,4,1,PO Box 68455,1847004741,5033384317,9,8,6,10,2,TRUE,10,8,7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
651,2,Gae,Janeczek,49,5,1,Female,3/18/2013,9/15/2020,651,9767160930,5,2,Room 1110,4094141812,9938517137,8,21,9,5,3,TRUE,10,8,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
652,10,Haroun,Kneafsey,36,8,3,Male,3/19/2017,2/22/2010,652,8739602176,2,2,Suite 83,3750183872,4034200898,5,9,3,3,4,TRUE,2,8,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
653,10,Fania,Flawith,22,7,1,Female,6/23/2012,12/19/2013,653,612969746,7,9,PO Box 77742,5548353276,7611845810,10,30,3,6,3,TRUE,10,2,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
654,2,Kingsly,Drezzer,9,6,3,Male,11/25/2004,3/25/2013,654,8645690721,2,3,Suite 28,6355020357,1946901172,8,14,10,7,2,TRUE,4,6,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
655,9,Donnie,Jentle,44,3,3,Female,1/7/2019,10/5/2018,655,8913924811,4,6,10th Floor,6716169679,6738652518,9,3,2,9,1,TRUE,8,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
656,4,Mervin,Martin,43,3,3,Agender,11/10/2016,4/12/2022,656,3460895802,3,6,Apt 355,5966645388,7853951833,3,17,2,5,8,TRUE,6,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
657,4,Aime,Thor,20,10,2,Female,1/10/2007,4/24/2013,657,4868445626,2,6,Room 781,3043023927,7128045805,9,5,6,7,5,FALSE,3,7,8,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
658,6,Antone,Kendall,40,10,2,Male,3/27/2002,3/18/2022,658,8506356164,6,3,PO Box 25967,4029825931,2015641319,1,26,7,7,5,TRUE,2,9,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
659,9,Sarene,Lutman,41,7,3,Female,4/13/2019,7/9/2010,659,1380017300,6,7,PO Box 49741,5143972809,1385526920,8,30,1,5,7,FALSE,7,7,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
660,6,Victor,Mussington,38,2,3,Male,4/15/2006,2/6/2019,660,9835932867,1,9,Room 723,7499055779,2994689758,9,22,3,4,8,FALSE,2,7,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
661,9,Clemmy,Radbourne,16,8,2,Female,6/20/2019,5/11/2013,661,1199965995,1,7,Room 1860,422775134,8845584178,8,3,1,9,3,FALSE,9,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
662,6,Franciskus,Pierucci,13,2,3,Male,5/5/2002,10/11/2018,662,8802040109,6,2,Suite 88,6202218975,1914196589,10,10,5,8,6,TRUE,5,4,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
663,6,Kippie,Yakebovitch,45,1,1,Female,7/1/2010,9/23/2011,663,9347574236,1,3,Room 1834,8852668160,6493327326,7,10,11,10,1,FALSE,5,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
664,4,Rosene,Finders,35,1,2,Female,11/19/2014,4/23/2018,664,9036092671,4,8,Suite 15,4351522690,8234846116,8,24,4,5,9,TRUE,4,8,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
665,10,Rhett,Fenny,17,3,1,Male,3/2/2005,5/14/2023,665,3786030863,3,10,Apt 801,25724274,954740904,4,22,1,3,6,FALSE,3,4,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
666,8,Isa,Mourant,19,1,3,Male,9/17/2016,9/19/2016,666,79387292,6,5,17th Floor,5210071286,3777693510,4,29,3,7,5,TRUE,5,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
667,7,Catherine,Howles,29,1,2,Female,4/15/2004,11/28/2022,667,5427065105,7,1,Room 548,3941467557,9667120422,10,26,11,2,3,TRUE,7,3,7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
668,4,Cinnamon,McGeneay,41,8,1,Female,8/27/2014,2/6/2022,668,3551487014,4,4,Room 1010,2298878099,7874094085,6,22,10,8,3,TRUE,2,3,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
669,1,Winny,Records,44,5,1,Male,8/20/2018,7/30/2012,669,7310379314,5,3,Suite 49,5813708499,666477418,8,27,3,5,6,TRUE,1,8,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
670,4,Sax,Antonomolii,14,3,2,Male,10/20/2001,3/18/2019,670,3553721324,2,5,PO Box 62354,5020703389,2337020169,7,5,6,6,6,TRUE,1,2,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
671,5,Chastity,Padginton,5,7,2,Female,6/16/2002,10/9/2009,671,4440525156,5,7,Room 1753,2779550902,4936734950,2,23,9,4,1,FALSE,4,7,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
672,3,Gisella,Houtbie,3,8,3,Female,1/11/2007,7/22/2005,672,7082499493,1,2,14th Floor,3751238832,6939485619,1,4,1,5,10,TRUE,9,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
673,9,Kristal,Calbert,12,3,3,Female,2/12/2015,4/17/2013,673,1628192291,6,8,PO Box 93479,9300934848,2734998394,2,25,6,1,9,FALSE,6,3,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
674,4,Timothea,Pasley,18,1,2,Female,3/17/2007,8/31/2022,674,1976816157,1,10,PO Box 96344,9338762874,5500315870,6,10,10,10,3,TRUE,8,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
675,4,Kathlin,Nansom,12,5,3,Female,2/24/2004,9/21/2021,675,5356052677,2,4,Room 1228,5671208831,9795463004,9,3,8,6,1,FALSE,6,6,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
676,9,Cornelius,Toller,27,1,2,Male,5/11/2011,9/20/2007,676,6569478966,7,7,Room 388,7659677551,3479615295,9,5,4,1,7,FALSE,5,3,7,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
677,4,Jenifer,Fitzjohn,23,6,2,Female,12/19/2017,5/31/2012,677,4937768468,6,3,Room 423,7059509577,1081632305,7,18,5,2,8,TRUE,7,10,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
678,5,Kayla,Dammarell,14,2,3,Female,6/4/2008,9/5/2015,678,3984174896,1,3,Suite 31,490627595,2120935882,8,30,11,6,5,TRUE,4,9,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
679,1,Dore,Robins,31,10,2,Female,9/13/2003,5/25/2016,679,1510205489,3,8,PO Box 2235,8260427192,4678560742,6,16,5,2,8,FALSE,7,7,7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
680,4,Eryn,Shovell,48,9,3,Female,3/13/2018,2/5/2018,680,5652754508,4,7,1st Floor,8801615922,2264204206,1,18,4,2,6,TRUE,6,5,10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
681,9,Kathy,Werny,8,4,2,Female,4/9/2012,9/20/2008,681,2423753322,3,4,Apt 1772,1069240583,1363910922,7,20,8,2,1,FALSE,4,9,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
682,4,Sabra,Kures,41,3,1,Female,2/15/2008,3/1/2018,682,5335896396,1,2,Room 88,2522017705,6627723883,7,10,8,3,4,FALSE,3,1,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
683,1,Ralf,Worsnop,9,7,3,Polygender,7/16/2012,6/3/2008,683,5491753467,1,4,19th Floor,301348073,6938277850,3,9,3,2,6,FALSE,2,3,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
684,1,Miranda,Kauble,20,7,3,Non-binary,5/23/2019,2/17/2010,684,9955905093,5,8,Suite 9,5993555114,6494252443,8,13,7,3,4,TRUE,6,5,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
685,7,Dun,Gear,26,10,3,Male,6/18/2017,8/2/2019,685,7709595103,1,1,Apt 1366,8995117869,6348008118,4,22,9,8,1,FALSE,6,8,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
686,9,Wynne,Rickeard,14,4,1,Female,1/22/2002,7/21/2016,686,1192721691,3,9,Suite 52,8458667827,8394637930,3,27,9,8,3,TRUE,3,3,9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
687,2,Isabeau,Janney,46,2,3,Genderfluid,1/7/2012,7/27/2019,687,2727616376,1,2,Apt 914,4707255965,443019630,4,7,8,7,7,FALSE,7,6,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
688,9,Basia,Kauschke,46,1,1,Female,2/5/2017,6/1/2009,688,4035903221,6,10,Apt 585,5344369255,947152768,8,19,6,4,7,FALSE,7,5,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
689,5,Genna,Mogey,21,9,2,Female,9/21/2009,7/14/2006,689,6747015312,4,4,Room 1564,1256050415,6970678636,7,27,1,2,9,TRUE,9,2,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
690,6,Meade,Chasney,21,6,3,Male,8/6/2006,10/13/2013,690,3802839226,1,3,Room 241,5242311541,9521507462,4,5,7,2,5,FALSE,5,1,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
691,10,Marcella,Seebert,46,9,3,Female,3/17/2009,1/6/2019,691,7349735138,1,6,Apt 456,9884489068,7651407679,3,7,2,6,7,TRUE,5,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
692,2,Clifford,Kilgallen,44,10,3,Male,8/17/2017,7/29/2005,692,2343837562,5,4,5th Floor,219507627,4042852246,3,28,12,4,5,FALSE,9,6,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
693,1,Keenan,Greenshiels,49,10,3,Male,12/4/2001,5/18/2020,693,9296970946,1,5,Room 272,4218563144,7599311351,9,4,4,3,6,TRUE,2,6,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
694,3,Albertina,Freathy,30,10,1,Female,1/27/2019,12/25/2005,694,6129816219,2,9,Apt 730,332261107,2984825136,5,24,3,3,3,FALSE,4,10,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
695,9,Philipa,Tatton,34,9,2,Female,2/9/2017,6/30/2018,695,2866532457,3,8,Apt 1883,9180926509,6882125368,10,27,3,1,8,TRUE,9,2,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
696,3,Jasmine,Petruszka,21,3,2,Female,8/14/2016,11/17/2012,696,4865625267,7,7,PO Box 23842,6009099366,2761550994,8,30,9,1,4,TRUE,10,5,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
697,3,Lionello,Holstein,14,6,3,Male,7/11/2017,4/3/2009,697,1124514724,4,7,Room 93,2895866015,3686250799,10,20,12,9,7,FALSE,7,9,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
698,4,Kathrine,Di Ruggiero,32,7,3,Female,9/7/2001,12/28/2014,698,9956302686,2,10,Room 1719,5419087480,2522394002,8,30,2,7,4,FALSE,5,9,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
699,1,Fredek,Pull,34,10,1,Male,6/21/2011,1/27/2016,699,2820371051,3,3,Room 1802,6093760162,2749272041,5,21,10,6,4,TRUE,7,8,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
700,4,Rowney,Menghi,35,1,3,Male,12/8/2002,1/29/2023,700,988688867,1,7,6th Floor,511152469,2606108159,2,8,1,8,3,FALSE,6,9,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
701,9,Jan,Zealy,22,2,1,Male,1/21/2008,5/6/2006,701,9451716467,7,9,Room 1562,9632589157,7695916781,5,14,7,10,3,TRUE,2,1,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
702,8,Christophe,Willishire,39,1,2,Polygender,4/9/2013,9/14/2017,702,618467173,7,7,PO Box 5203,4601863074,4807266764,4,16,8,10,6,FALSE,9,10,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
703,8,Sterne,Rappport,20,3,2,Male,3/25/2019,7/14/2022,703,7368559536,3,8,Room 542,3264791668,564297704,8,29,12,5,3,FALSE,6,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
704,3,Rudd,Viel,26,1,1,Male,3/22/2002,6/30/2013,704,7366784745,2,4,PO Box 9492,1424451159,5656537226,3,4,8,1,1,TRUE,10,5,10,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
705,7,Jamesy,Donahue,12,1,2,Male,6/20/2008,12/8/2018,705,4536376070,3,6,Suite 41,3027989480,3365200894,9,23,2,9,1,TRUE,5,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
706,3,Seka,Ofen,2,1,1,Female,8/1/2011,8/26/2014,706,1258287862,7,8,Apt 272,1413807186,6326224314,4,7,9,6,3,FALSE,5,5,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
707,2,Angeli,Iddenden,25,4,3,Male,4/25/2013,9/4/2013,707,2638523445,7,7,PO Box 92494,9129727251,890036071,7,12,10,3,4,FALSE,6,5,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
708,9,Gregoire,Devonside,47,4,2,Male,5/17/2009,3/3/2018,708,6184341960,5,10,Suite 78,3042263398,6390930704,9,25,4,8,7,FALSE,1,5,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
709,8,Trent,Goodacre,19,10,3,Male,4/29/2012,9/25/2018,709,3670563547,2,8,Apt 276,2146663782,9111637773,8,13,4,7,3,TRUE,7,1,9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
710,7,Rosco,Gingell,33,5,1,Male,1/10/2009,1/24/2006,710,4811729064,1,6,Suite 32,1128483378,4924500283,8,6,11,7,2,FALSE,5,2,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
711,2,Aaren,Oakly,18,2,3,Female,3/2/2010,4/24/2018,711,7113466648,1,2,5th Floor,1507453531,7215211789,6,12,7,8,6,TRUE,7,9,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
712,1,Devonna,Woehler,18,2,1,Female,12/31/2010,6/19/2016,712,8914931447,5,8,9th Floor,8089544142,1985536021,1,13,4,1,8,TRUE,7,6,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
713,7,Torr,Peyto,37,2,1,Male,2/3/2007,11/23/2011,713,3082181899,7,3,Suite 42,3388732337,6174580946,5,7,8,9,6,FALSE,8,10,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
